original_name,image_name,dataset,double_marked,partition,marked_structure,animal_type,animal_id,sample_id,sample_row,sample_col,brain_region,zoom,has_metadata,resolution_px_um
Mar31bS1C5R2_VLPAGl_200x_y.TIF,1240.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,31b,1,2,5,VLPAGl,200x,VERDADERO,3.187
Mar32bS3C2R1_LHr_200x_y.TIF,1243.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,32b,3,1,2,LHr,200x,VERDADERO,3.187
Mar36bS1C3R2_VLPAGl_200x_y.TIF,1244.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,36b,1,2,3,VLPAGl,200x,VERDADERO,3.187
Mar40S1C2R1_LHl_200x_o.TIF,1245.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,40,1,1,2,LHl,200x,VERDADERO,3.187
MAR44S2C3R2_DMR_20_o.TIF,1246.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,44,2,2,3,DMr,200x,VERDADERO,3.187
Mar28bS2C3R3_LHl_200x_y.TIF,1247.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,28b,2,3,3,LHl,200x,VERDADERO,3.187
Mar33bS1C2R1_VLPAGr_200x_y.TIF,1248.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,33b,1,1,2,VLPAGr,200x,VERDADERO,3.187
Mar32bS2C1R2_VLPAGr_200x_y.TIF,1249.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,32b,2,2,1,VLPAGr,200x,VERDADERO,3.187
Mar33bS2C1R2_LHl_200x_y.TIF,1250.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,33b,2,2,1,LHl,200x,VERDADERO,3.187
Mar32bS3C1R2_DMr_200x_y.TIF,1251.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,32b,3,2,1,DMr,200x,VERDADERO,3.187
Mar36bS1C1R4_VLPAGr_200x_y.TIF,1252.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,36b,1,4,1,VLPAGr,200x,VERDADERO,3.187
Mar36bS1C6R1_LHr_200x_y.TIF,1253.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,36b,1,1,6,LHr,200x,VERDADERO,3.187
MAR45S2C1R3_DML_20_o.TIF,1254.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,45,2,3,1,DMl,200x,VERDADERO,3.187
Mar31bS2C3R3_LHr_200x_y.TIF,1255.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,31b,2,3,3,LHr,200x,VERDADERO,3.187
Mar36bS1C5R3_LHl_200x_y.TIF,1256.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,36b,1,3,5,LHl,200x,VERDADERO,3.187
Mar31bS1C5R4_VLPAGr_200x_y.TIF,1257.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,31b,1,4,5,VLPAGr,200x,VERDADERO,3.187
Mar36bS1C2R2_VLPAGl_200x_y.TIF,1258.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,36b,1,2,2,VLPAGl,200x,VERDADERO,3.187
Mar33bS1C3R1_VLPAGr_200x_y.TIF,1259.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,33b,1,1,3,VLPAGr,200x,VERDADERO,3.187
Mar36bS1C2R4_VLPAGr_200x_y.TIF,1260.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,36b,1,4,2,VLPAGr,200x,VERDADERO,3.187
Mar36bS1C6R3_DMl_200x_y.TIF,1261.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,36b,1,3,6,DMl,200x,VERDADERO,3.187
Mar32bS2C1R1_VLPAGl_200x_y.TIF,1262.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,32b,2,1,1,VLPAGl,200x,VERDADERO,3.187
Mar42S1C4R2_LHr_200x_o.TIF,1263.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,42,1,2,4,LHr,200x,VERDADERO,3.187
MAR38S2C3R1_VLPAGR_20_o.TIF,1264.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,38,2,1,3,VLPAGr,200x,VERDADERO,3.187
Mar40S1C2R1_LHr_200x_o.TIF,1265.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,40,1,1,2,LHr,200x,VERDADERO,3.187
Mar36bS1C6R3_LHr_200x_y.TIF,1267.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,36b,1,3,6,LHr,200x,VERDADERO,3.187
MAR55S1C5R3_LHR_20_o.TIF,1268.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,55,1,3,5,LHr,200x,VERDADERO,3.187
Mar32bS2C4R1_DMl_200x_y.TIF,1269.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,32b,2,1,4,DMl,200x,VERDADERO,3.187
Mar33bS2C1R2_LHr_200x_y.TIF,1270.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,33b,2,2,1,LHr,200x,VERDADERO,3.187
Mar32bS3C1R1_LHr_200x_y.TIF,1271.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,32b,3,1,1,LHr,200x,VERDADERO,3.187
Mar28bS1C3R1_VLPAGr_200x_y.TIF,1272.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,28b,1,1,3,VLPAGr,200x,VERDADERO,3.187
MAR45S1C4R3_VLPAGL_20_o.TIF,1273.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,45,1,3,4,VLPAGl,200x,VERDADERO,3.187
Mar42S2C4R2_VLPAGl_200x_o.TIF,1274.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,42,2,2,4,VLPAGl,200x,VERDADERO,3.187
Mar42S1C4R2_LHl_200x_o.TIF,1275.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,42,1,2,4,LHl,200x,VERDADERO,3.187
Mar31bS3C1R1_LHr_200x_y.TIF,1276.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,31b,3,1,1,LHr,200x,VERDADERO,3.187
Mar32bS2C4R1_LHr_200x_y.TIF,1277.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,32b,2,1,4,LHr,200x,VERDADERO,3.187
Mar36bS2C1R1_DMl_200x_y.TIF,1278.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,36b,2,1,1,DMl,200x,VERDADERO,3.187
Mar33bS2C1R1_DMr_200x_y.TIF,1279.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,33b,2,1,1,DMr,200x,VERDADERO,3.187
MAR52S2C1R2_DML_20_o.TIF,1280.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,52,2,2,1,DMl,200x,VERDADERO,3.187
Mar36bS2C1R1_LHl_200x_y.TIF,1281.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,36b,2,1,1,LHl,200x,VERDADERO,3.187
Mar32bS2C4R1_LHl_200x_y.TIF,1282.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,32b,2,1,4,LHl,200x,VERDADERO,3.187
Mar32bS2C4R2_LHr_200x_y.TIF,1283.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,32b,2,2,4,LHr,200x,VERDADERO,3.187
Mar31bS2C4R1_DMl_200x_y.TIF,1284.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,31b,2,1,4,DMl,200x,VERDADERO,3.187
Mar36bS1C5R3_LHr_200x_y.TIF,1286.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,36b,1,3,5,LHr,200x,VERDADERO,3.187
Mar31bS2C4R4_LHr_200x_y.TIF,1287.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,31b,2,4,4,LHr,200x,VERDADERO,3.187
Mar32bS3C1R3_LHr_200x_y.TIF,1288.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,32b,3,3,1,LHr,200x,VERDADERO,3.187
Mar36bS1C6R2_LHl_200x_y.TIF,1289.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,36b,1,2,6,LHl,200x,VERDADERO,3.187
Mar32bS2C1R3_VLPAGr_200x_y.TIF,1290.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,32b,2,3,1,VLPAGr,200x,VERDADERO,3.187
Mar36bS1C2R3_VLPAGr_200x_y.TIF,1291.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,36b,1,3,2,VLPAGr,200x,VERDADERO,3.187
Mar28bS2C3R2_DMl_200x_y.TIF,1292.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,28b,2,2,3,DMl,200x,VERDADERO,3.187
Mar32bS3C1R1_DMl_200x_y.TIF,1293.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,32b,3,1,1,DMl,200x,VERDADERO,3.187
Mar32bS2C1R1_VLPAGr_200x_y.TIF,1294.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,32b,2,1,1,VLPAGr,200x,VERDADERO,3.187
Mar42S2C2R2_DMl_200x_o.TIF,1295.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,42,2,2,2,DMl,200x,VERDADERO,3.187
Mar32bS3C1R2_DMl_200x_y.TIF,1296.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,32b,3,2,1,DMl,200x,VERDADERO,3.187
Mar36bS2C1R1_DMr_200x_y.TIF,1297.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,36b,2,1,1,DMr,200x,VERDADERO,3.187
Mar31bS2C3R4_DMl_200x_y.TIF,1298.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,31b,2,4,3,DMl,200x,VERDADERO,3.187
Mar32bS2C4R2_DMr_200x_y.TIF,1299.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,32b,2,2,4,DMr,200x,VERDADERO,3.187
Mar31bS2C3R2_DMl_200x_y.TIF,1300.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,31b,2,2,3,DMl,200x,VERDADERO,3.187
Mar28bS1C3R1_VLPAGl_200x_y.TIF,1301.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,28b,1,1,3,VLPAGl,200x,VERDADERO,3.187
Mar33bS2C1R1_LHr_200x_y.TIF,1302.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,33b,2,1,1,LHr,200x,VERDADERO,3.187
Mar28bS2C4R2_LHr_200x_y.TIF,1303.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,28b,2,2,4,LHr,200x,VERDADERO,3.187
MAR52S3C1R4_VLPAGL_20_o.TIF,1304.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,52,3,4,1,VLPAGl,200x,VERDADERO,3.187
MAR44S2C3R2_DML_20_o.TIF,1305.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,44,2,2,3,DMl,200x,VERDADERO,3.187
Mar32bS2C2R2_DMr_200x_y.TIF,1306.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,32b,2,2,2,DMr,200x,VERDADERO,3.187
Mar31bS2C4R1_LHr_200x_y.TIF,1307.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,31b,2,1,4,LHr,200x,VERDADERO,3.187
MAR52S2C1R3_LHR_20_o.TIF,1308.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,52,2,3,1,LHr,200x,VERDADERO,3.187
Mar32bS2C4R2_LHl_200x_y.TIF,1309.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,32b,2,2,4,LHl,200x,VERDADERO,3.187
Mar31bS2C4R3_DMr_200x_y.TIF,1310.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,31b,2,3,4,DMr,200x,VERDADERO,3.187
Mar32bS2C3R1_DMl_200x_y.TIF,1311.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,32b,2,1,3,DMl,200x,VERDADERO,3.187
MAR45S2C1R3_LHL_20_o.TIF,1312.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,45,2,3,1,LHl,200x,VERDADERO,3.187
Mar32bS2C2R2_LHr_200x_y.TIF,1313.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,32b,2,2,2,LHr,200x,VERDADERO,3.187
Mar36bS1C6R1_DMl_200x_y.TIF,1314.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,36b,1,1,6,DMl,200x,VERDADERO,3.187
Mar31bS2C1R1_VLPAGr_200x_y.TIF,1316.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,31b,2,1,1,VLPAGr,200x,VERDADERO,3.187
Mar28bS1C1R3_VLPAGr_200x_y.TIF,1317.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,28b,1,3,1,VLPAGr,200x,VERDADERO,3.187
Mar32bS2C3R1_LHl_200x_y.TIF,1318.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,32b,2,1,3,LHl,200x,VERDADERO,3.187
Mar36bS2C1R2_LHl_200x_y.TIF,1319.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,36b,2,2,1,LHl,200x,VERDADERO,3.187
MAR44S4C3R2_VLPAGR_20_o.TIF,1322.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,44,4,2,3,VLPAGr,200x,VERDADERO,3.187
MAR45S1C4R3_VLPAGR_20_o.TIF,1323.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,45,1,3,4,VLPAGr,200x,VERDADERO,3.187
Mar32bS2C3R1_DMr_200x_y.TIF,1324.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,32b,2,1,3,DMr,200x,VERDADERO,3.187
Mar33bS2C1R2_DMr_200x_y.TIF,1325.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,33b,2,2,1,DMr,200x,VERDADERO,3.187
Mar36bS2C1R2_LHr_200x_y.TIF,1326.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,36b,2,2,1,LHr,200x,VERDADERO,3.187
Mar28bS1C3R2_VLPAGl_200x_y.TIF,1328.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,28b,1,2,3,VLPAGl,200x,VERDADERO,3.187
Mar31bS2C3R3_LHl_200x_y.TIF,1329.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,31b,2,3,3,LHl,200x,VERDADERO,3.187
Mar33bS1C2R3_VLPAGl_200x_y.TIF,1330.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,33b,1,3,2,VLPAGl,200x,VERDADERO,3.187
Mar31bS2C1R2_VLPAGl_200x_y.TIF,1331.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,31b,2,2,1,VLPAGl,200x,VERDADERO,3.187
Mar36bS2C2R1_LHl_200x_y.TIF,1332.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,36b,2,1,2,LHl,200x,VERDADERO,3.187
Mar31bS2C3R4_LHl_200x_y.TIF,1333.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,31b,2,4,3,LHl,200x,VERDADERO,3.187
Mar31bS1C5R2_VLPAGr_200x_y.TIF,1334.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,31b,1,2,5,VLPAGr,200x,VERDADERO,3.187
MAR55S1C5R3_LHL_20_o.TIF,1335.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,55,1,3,5,LHl,200x,VERDADERO,3.187
Mar28bS1C2R2_VLPAGl_200x_y.TIF,1336.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,28b,1,2,2,VLPAGl,200x,VERDADERO,3.187
Mar31bS2C1R3_VLPAGr_200x_y.TIF,1337.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,31b,2,3,1,VLPAGr,200x,VERDADERO,3.187
Mar36bS1C3R3_VLPAGr_200x_y.TIF,1338.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,36b,1,3,3,VLPAGr,200x,VERDADERO,3.187
Mar33bS1C2R3_VLPAGr_200x_y.TIF,1340.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,33b,1,3,2,VLPAGr,200x,VERDADERO,3.187
Mar31bS2C3R2_LHl_200x_y.TIF,1341.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,31b,2,2,3,LHl,200x,VERDADERO,3.187
MAR55S1C5R3_DML_20_o.TIF,1342.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,55,1,3,5,DMl,200x,VERDADERO,3.187
Mar31bS2C1R3_VLPAGl_200x_y.TIF,1343.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,31b,2,3,1,VLPAGl,200x,VERDADERO,3.187
Mar31bS2C4R4_DMr_200x_y.TIF,1344.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,31b,2,4,4,DMr,200x,VERDADERO,3.187
Mar36bS1C5R4_LHr_200x_y.TIF,1345.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,36b,1,4,5,LHr,200x,VERDADERO,3.187
Mar31bS2C3R3_DMl_200x_y.TIF,1346.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,31b,2,3,3,DMl,200x,VERDADERO,3.187
Mar31bS2C4R3_DMl_200x_y.TIF,1347.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,31b,2,3,4,DMl,200x,VERDADERO,3.187
Mar33bS1C3R1_VLPAGl_200x_y.TIF,1348.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,33b,1,1,3,VLPAGl,200x,VERDADERO,3.187
Mar36bS1C6R3_LHl_200x_y.TIF,1349.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,36b,1,3,6,LHl,200x,VERDADERO,3.187
Mar33bS2C2R1_LHl_200x_y.TIF,1350.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,33b,2,1,2,LHl,200x,VERDADERO,3.187
MAR45S2C1R3_LHR_20_o.TIF,1351.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,45,2,3,1,LHr,200x,VERDADERO,3.187
Mar28bS2C3R3_DMl_200x_y.TIF,1353.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,28b,2,3,3,DMl,200x,VERDADERO,3.187
Mar31bS2C4R2_DMr_200x_y.TIF,1354.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,31b,2,2,4,DMr,200x,VERDADERO,3.187
Mar33bS2C2R3_LHl_200x_y.TIF,1355.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,33b,2,3,2,LHl,200x,VERDADERO,3.187
Mar31bS1C5R1_VLPAGl_200x_y.TIF,1356.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,31b,1,1,5,VLPAGl,200x,VERDADERO,3.187
Mar32bS1C6R2_VLPAGr_200x_y.TIF,1357.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,32b,1,2,6,VLPAGr,200x,VERDADERO,3.187
Mar32bS3C2R1_LHl_200x_y.TIF,1358.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,32b,3,1,2,LHl,200x,VERDADERO,3.187
Mar32bS2C4R1_DMr_200x_y.TIF,1359.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,32b,2,1,4,DMr,200x,VERDADERO,3.187
Mar36bS1C6R1_DMr_200x_y.TIF,1360.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,36b,1,1,6,DMr,200x,VERDADERO,3.187
Mar32bS2C1R3_VLPAGl_200x_y.TIF,1361.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,32b,2,3,1,VLPAGl,200x,VERDADERO,3.187
Mar28bS2C3R2_LHr_200x_y.TIF,1362.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,28b,2,2,3,LHr,200x,VERDADERO,3.187
Mar33bS2C1R3_DMr_200x_y.TIF,1363.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,33b,2,3,1,DMr,200x,VERDADERO,3.187
Mar36bS1C2R3_VLPAGl_200x_y.TIF,1364.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,36b,1,3,2,VLPAGl,200x,VERDADERO,3.187
Mar36bS2C1R1_LHr_200x_y.TIF,1365.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,36b,2,1,1,LHr,200x,VERDADERO,3.187
Mar32bS3C2R3_LHl_200x_y.TIF,1366.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,32b,3,3,2,LHl,200x,VERDADERO,3.187
Mar31bS2C4R1_DMr_200x_y.TIF,1367.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,31b,2,1,4,DMr,200x,VERDADERO,3.187
Mar28bS1C2R1_VLPAGr_200x_y.TIF,1368.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,28b,1,1,2,VLPAGr,200x,VERDADERO,3.187
Mar33bS1C3R3_VLPAGr_200x_y.TIF,1369.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,33b,1,3,3,VLPAGr,200x,VERDADERO,3.187
MAR44S2C1R1_LHL_20_o.TIF,1370.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,44,2,1,1,LHl,200x,VERDADERO,3.187
Mar36bS1C5R4_LHl_200x_y.TIF,1371.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,36b,1,4,5,LHl,200x,VERDADERO,3.187
Mar36bS1C5R3_DMl_200x_y.TIF,1372.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,36b,1,3,5,DMl,200x,VERDADERO,3.187
Mar36bS1C3R3_VLPAGl_200x_y.TIF,1373.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,36b,1,3,3,VLPAGl,200x,VERDADERO,3.187
Mar33bS1C4R2_LHl_200x_y.TIF,1374.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,33b,1,2,4,LHl,200x,VERDADERO,3.187
Mar31bS1C4R4_VLPAGr_200x_y.TIF,1375.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,31b,1,4,4,VLPAGr,200x,VERDADERO,3.187
Mar33bS2C1R2_DMl_200x_y.TIF,1378.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,33b,2,2,1,DMl,200x,VERDADERO,3.187
Mar36bS1C5R4_DMr_200x_y.TIF,1379.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,36b,1,4,5,DMr,200x,VERDADERO,3.187
Mar30bS1C4R3_VLPAGr_200x_g.TIF,1380.png,green,VERDADERO,unlabelled,nucleus,marvin,30b,1,3,4,VLPAGr,200x,VERDADERO,3.187
Mar30bS1C5R1_VLPAGl_200x_y.TIF,1381.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,30b,1,1,5,VLPAGl,200x,VERDADERO,3.187
Mar30bS2C2R1_LHl_200x_y.TIF,1382.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,30b,2,1,2,LHl,200x,VERDADERO,3.187
Mar30bS1C5R2_VLPAGr_200x_y.TIF,1383.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,30b,1,2,5,VLPAGr,200x,VERDADERO,3.187
Mar30bS1C4R4_VLPAGl_200x_g.TIF,1384.png,green,VERDADERO,unlabelled,nucleus,marvin,30b,1,4,4,VLPAGl,200x,VERDADERO,3.187
Mar30bS1C5R4_LHr_200x_g.TIF,1385.png,green,VERDADERO,unlabelled,nucleus,marvin,30b,1,4,5,LHr,200x,VERDADERO,3.187
Mar30bS1C4R2_VLPAGr_200x_y.TIF,1386.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,30b,1,2,4,VLPAGr,200x,VERDADERO,3.187
Mar30bS1C4R2_VLPAGr_200x_g.TIF,1387.png,green,VERDADERO,unlabelled,nucleus,marvin,30b,1,2,4,VLPAGr,200x,VERDADERO,3.187
Mar30bS2C2R3_DMl_200x_y.TIF,1388.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,30b,2,3,2,DMl,200x,VERDADERO,3.187
Mar30bS2C2R1_LHl_200x_g.TIF,1389.png,green,VERDADERO,unlabelled,nucleus,marvin,30b,2,1,2,LHl,200x,VERDADERO,3.187
Mar30bS2C2R3_DMr_200x_g.TIF,1390.png,green,VERDADERO,unlabelled,nucleus,marvin,30b,2,3,2,DMr,200x,VERDADERO,3.187
Mar30bS2C1R2_LHl_200x_g.TIF,1391.png,green,VERDADERO,unlabelled,nucleus,marvin,30b,2,2,1,LHl,200x,VERDADERO,3.187
Mar30bS1C4R3_VLPAGr_200x_y.TIF,1392.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,30b,1,3,4,VLPAGr,200x,VERDADERO,3.187
Mar30bS1C4R2_VLPAGl_200x_g.TIF,1393.png,green,VERDADERO,unlabelled,nucleus,marvin,30b,1,2,4,VLPAGl,200x,VERDADERO,3.187
Mar30bS1C4R4_VLPAGl_200x_y.TIF,1394.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,30b,1,4,4,VLPAGl,200x,VERDADERO,3.187
Mar30bS1C4R2_VLPAGl_200x_y.TIF,1395.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,30b,1,2,4,VLPAGl,200x,VERDADERO,3.187
Mar30bS1C4R4_VLPAGr_200x_y.TIF,1396.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,30b,1,4,4,VLPAGr,200x,VERDADERO,3.187
Mar30bS2C2R1_LHr_200x_y.TIF,1397.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,30b,2,1,2,LHr,200x,VERDADERO,3.187
Mar30bS2C2R3_DMl_200x_g.TIF,1398.png,green,VERDADERO,unlabelled,nucleus,marvin,30b,2,3,2,DMl,200x,VERDADERO,3.187
Mar30bS1C4R4_VLPAGr_200x_g.TIF,1399.png,green,VERDADERO,unlabelled,nucleus,marvin,30b,1,4,4,VLPAGr,200x,VERDADERO,3.187
Mar30bS2C1R2_LHl_200x_y.TIF,1400.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,30b,2,2,1,LHl,200x,VERDADERO,3.187
Mar30bS1C5R3_VLPAGl_200x_y.TIF,1401.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,30b,1,3,5,VLPAGl,200x,VERDADERO,3.187
Mar30bS1C5R2_VLPAGl_200x_g.TIF,1402.png,green,VERDADERO,unlabelled,nucleus,marvin,30b,1,2,5,VLPAGl,200x,VERDADERO,3.187
Mar30bS1C5R4_DMr_200x_y.TIF,1403.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,30b,1,4,5,DMr,200x,VERDADERO,3.187
Mar30bS1C5R4_DMl_200x_y.TIF,1404.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,30b,1,4,5,DMl,200x,VERDADERO,3.187
Mar30bS2C1R2_LHr_200x_g.TIF,1405.png,green,VERDADERO,unlabelled,nucleus,marvin,30b,2,2,1,LHr,200x,VERDADERO,3.187
Mar30bS2C1R2_DMl_200x_g.TIF,1406.png,green,VERDADERO,unlabelled,nucleus,marvin,30b,2,2,1,DMl,200x,VERDADERO,3.187
Mar30bS1C5R4_LHl_200x_g.TIF,1407.png,green,VERDADERO,unlabelled,nucleus,marvin,30b,1,4,5,LHl,200x,VERDADERO,3.187
Mar30bS1C5R4_LHr_200x_y.TIF,1408.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,30b,1,4,5,LHr,200x,VERDADERO,3.187
Mar30bS1C5R3_VLPAGr_200x_g.TIF,1409.png,green,VERDADERO,unlabelled,nucleus,marvin,30b,1,3,5,VLPAGr,200x,VERDADERO,3.187
Mar30bS1C5R3_VLPAGr_200x_y.TIF,1410.png,yellow,VERDADERO,unlabelled,citoplasm,marvin,30b,1,3,5,VLPAGr,200x,VERDADERO,3.187
Mar30bS2C1R2_DMr_200x_g.TIF,1411.png,green,VERDADERO,unlabelled,nucleus,marvin,30b,2,2,1,DMr,200x,VERDADERO,3.187
Mar30bS1C4R3_VLPAGl_200x_g.TIF,1412.png,green,VERDADERO,unlabelled,nucleus,marvin,30b,1,3,4,VLPAGl,200x,VERDADERO,3.187
Mar30bS2C2R3_LHl_200x_g.TIF,1413.png,green,VERDADERO,unlabelled,nucleus,marvin,30b,2,3,2,LHl,200x,VERDADERO,3.187
Mar30bS2C2R1_LHr_200x_g.TIF,1414.png,green,VERDADERO,unlabelled,nucleus,marvin,30b,2,1,2,LHr,200x,VERDADERO,3.187
